mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,Hora,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,24/06/2024,3:30,298.8,103.1,1.91,1.52,0,1017.16,0.27,0.28,17.16,0.98,0.33
,,,,24/06/2024,3:40,0,103.1,1.87,1.6,0,1017.06,0,0,17.21,0,0
,,,,24/06/2024,3:50,0,103.2,1.94,1.67,0,1017.05,0,0,17.21,0,0
,,,,24/06/2024,4:00,0,103.2,1.96,1.75,0,1017.05,0,0,17.21,0,0
,,,,24/06/2024,4:10,0,103.2,1.95,1.8,0,1017.06,0,0,17.22,0,0
,,,,24/06/2024,4:20,39.74,103.2,2.15,1.84,0,1017.05,0.02,0.18,17.22,0.59,0.15
,,,,24/06/2024,4:30,0,103.2,2.79,1.88,0,1017.04,0,0,17.22,0,0
,,,,24/06/2024,4:40,39.7,103.2,5.9,1.91,0.1,1016.99,0.03,0.17,17.2,0.49,0.22
,,,,24/06/2024,4:50,39.71,103.2,10.81,1.91,0,1016.9,0.02,0.07,17.22,0.29,0.03
,,,,24/06/2024,5:00,0,103.2,20.49,1.92,0,1016.83,0,0,17.22,0,0
,,,,24/06/2024,5:10,0,103.2,49.79,1.92,0,1016.81,0,0,17.27,0,0
,,,,24/06/2024,5:20,0,103.2,65.38,1.91,0,1016.77,0,0,17.35,0,0
,,,,24/06/2024,5:30,39.7,103.2,68.13,1.89,0,1016.74,0.04,0.17,17.43,0.49,0.12
,,,,24/06/2024,5:40,37.6,103.2,79.55,1.84,0,1016.71,0.08,0.11,17.44,0.49,0.23
,,,,24/06/2024,5:50,349.7,103.2,99.9,1.78,0,1016.72,1.66,0.21,17.5,1.47,1.2
,,,,24/06/2024,6:00,348,103.2,90.8,1.74,0,1016.72,1.12,0.25,17.55,1.47,1.01
,,,,24/06/2024,6:10,354.5,103.3,95.3,1.68,0,1016.74,11.63,0.22,17.72,1.37,0.71
,,,,24/06/2024,6:20,61.75,103.2,135.4,1.58,0,1016.81,22.63,0.52,17.71,1.76,0.56
,,,,24/06/2024,6:30,74.22,103,170.9,1.51,0,1016.81,6.79,0.36,17.59,1.57,0.86
,,,,24/06/2024,6:40,63.6,102.5,200.6,1.42,0,1016.81,9.38,0.45,17.69,1.96,1.11
,,,,24/06/2024,6:50,53.13,101.9,180,1.32,0,1016.85,15.59,0.45,17.96,1.86,0.98
,,,,24/06/2024,7:00,113.3,101.5,231,1.22,0,1016.89,14.58,0.37,18.3,1.76,0.96
,,,,24/06/2024,7:10,152.4,101.2,288.7,1.11,0,1016.9,23.7,0.4,18.66,2.45,1.49
,,,,24/06/2024,7:20,176.1,100.7,197.4,0.96,0,1016.89,17.57,0.53,18.84,2.06,1.18
,,,,24/06/2024,7:30,121.6,100.5,267.2,0.83,0,1016.89,21.06,0.5,19.22,2.35,1.11
,,,,24/06/2024,7:40,143.3,100.4,285.5,0.72,0,1016.92,13.54,0.4,19.66,2.55,1.4
,,,,24/06/2024,7:50,59.38,100.3,294.8,0.58,0,1016.97,41.77,0.58,19.76,2.65,1.09
,,,,24/06/2024,8:00,44.11,100.2,483.2,0.42,0,1016.95,35.63,0.36,19.87,2.65,1.52
,,,,24/06/2024,8:10,125.4,100.3,593.8,0.29,0,1016.83,29.6,0.55,20.22,2.16,0.66
,,,,24/06/2024,8:20,99.5,99.8,601.1,0.16,0,1016.75,38.2,0.5,20.46,2.74,1.36
,,,,24/06/2024,8:30,74.82,96.4,727.3,0.02,0,1016.69,29.57,0.69,20.59,3.33,1.3
,,,,24/06/2024,8:40,81.7,93.6,536,-0.12,0,1016.63,18.96,0.9,20.84,4.31,1.79
,,,,24/06/2024,8:50,59.1,95.2,712.6,-0.24,0,1016.54,22.35,0.7,20.68,2.94,1.48
,,,,24/06/2024,9:00,108.2,94.2,652.1,-0.37,0,1016.41,31.99,0.75,20.95,3.43,1.07
,,,,24/06/2024,9:10,4.06,93.9,561.5,-0.49,0,1016.31,26.17,0.81,21.14,3.23,1.35
,,,,24/06/2024,9:20,187.3,93.1,723.4,-0.61,0,1016.23,87.6,0.69,21.51,2.65,0.96
,,,,24/06/2024,9:30,39.28,90.4,783.3,-0.71,0,1016.13,34.66,0.72,21.62,3.72,1.42
,,,,24/06/2024,9:40,25,86.3,492.9,-0.8,0,1016.07,39.04,0.83,21.72,4.02,1.7
,,,,24/06/2024,9:50,49.09,84.2,790.2,-0.89,0,1016.09,23.87,0.88,21.52,4.9,2.01
,,,,24/06/2024,10:00,14.94,84.7,314,-0.98,0,1015.96,62.53,1.19,21.76,3.82,1.58
,,,,24/06/2024,10:10,46.91,85.1,822,-1.05,0,1015.93,34.03,0.49,21.61,3.14,1.71
,,,,24/06/2024,10:20,2.09,85,571.3,-1.09,0,1015.76,40.95,0.81,21.84,3.63,1
,,,,24/06/2024,10:30,121.1,81.9,852,-1.13,0,1015.65,31.43,0.43,22.15,3.14,1.79
,,,,24/06/2024,10:40,40.27,80.7,949,-1.17,0,1015.57,56.8,1.14,22.3,5.68,1.89
,,,,24/06/2024,10:50,50.21,78.48,953,-1.19,0,1015.53,41.99,0.75,22.35,4.02,2.16
,,,,24/06/2024,11:00,139.2,73.84,879,-1.18,0,1015.44,26.3,0.54,22.59,3.04,1.95
,,,,24/06/2024,11:10,179.3,72.23,734.8,-1.17,0,1015.33,42.4,0.99,22.96,4.9,1.58
,,,,24/06/2024,11:20,350.5,71.62,583.6,-1.14,0,1015.22,89.6,1.11,23.11,4.12,1.93
,,,,24/06/2024,11:30,44.96,71.25,646.5,-1.12,0,1015.06,51.96,0.93,22.87,5,1.95
,,,,24/06/2024,11:40,118.1,69.52,997,-1.09,0,1014.88,21.5,0.81,23.05,4.7,2.23
,,,,24/06/2024,11:50,43.45,69.31,1032,-1.02,0,1014.77,63.4,0.75,23.62,3.92,2.02
