Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
06-05-2024;13:20:00.000,"3858.532","27643.99","2936.619","0","44.08","45.56","0.031","17.452","0","44.18","42.71","0.06","118.21","0","15.38","14.45","0.712","1.291"
06-05-2024;13:30:00.000,"3858.532","27643.99","2936.623","0","43.32","45.1","0.031","17.452","0","43.33","40.96","0.06","118.21","0","15.68","14.57","0.712","1.291"
06-05-2024;13:40:00.000,"3858.628","27658.049","2936.627","16.79","44.18","43.2","0.031","17.452","16.01","46.15","43.04","0.06","118.26","0","15.39","14.68","0.712","1.291"
06-05-2024;13:50:00.000,"3859.759","27677.6","2936.631","0.02","46.56","46.38","0.031","17.458","0.05","46.19","46.05","0.06","118.35","0","15.6","14.81","0.712","1.291"
06-05-2024;14:00:00.000,"3859.759","27677.6","2936.636","0","45.36","45.78","0.031","17.458","0","45.36","45.04","0.06","118.35","0","16.15","14.94","0.712","1.291"
06-05-2024;14:10:00.000,"3859.759","27677.6","2936.64","0","44.1","45.46","0.031","17.458","0","44.26","42.97","0.06","118.35","0","16.53","15.06","0.712","1.291"
06-05-2024;14:20:00.000,"3859.759","27678.809","2936.644","0","43.16","45.04","0.031","17.458","16.12","43.7","42.31","0.06","118.36","0","16.45","15.18","0.712","1.291"
06-05-2024;14:30:00.000,"3860.107","27696.74","2936.648","16.7","45.64","43.99","0.031","17.459","16.04","47.32","44.02","0.06","118.44","0","16.75","15.28","0.712","1.291"
06-05-2024;14:40:00.000,"3861.084","27712.059","2936.652","0","46.13","46.13","0.031","17.463","0","45.96","45.78","0.06","118.51","0","16.91","15.39","0.712","1.291"
06-05-2024;14:50:00.000,"3861.084","27712.059","2936.656","0","44.98","45.77","0.031","17.463","0","45.15","44.78","0.06","118.51","0","16.96","15.55","0.712","1.291"
06-05-2024;15:00:00.000,"3861.084","27712.059","2936.66","0","43.83","45.34","0.031","17.463","0","43.9","41.72","0.06","118.51","0","17.36","15.64","0.712","1.291"
06-05-2024;15:10:00.000,"3861.084","27715.719","2936.664","0","43","44.94","0.031","17.463","16.31","44.38","42.54","0.06","118.52","0","17.97","15.79","0.712","1.291"
06-05-2024;15:20:00.000,"3861.717","27735.879","2936.669","16.68","46.89","44.86","0.031","17.466","16.13","48.22","44.8","0.06","118.6","0","18.44","15.94","0.712","1.291"
06-05-2024;15:30:00.000,"3862.331","27745.49","2936.673","0","46.04","45.75","0.031","17.469","0","46","45.68","0.06","118.65","0","17.98","16.11","0.712","1.291"
06-05-2024;15:40:00.000,"3862.331","27745.49","2936.677","0","44.75","45.65","0.031","17.469","0","45.05","44.22","0.06","118.65","0","18.38","16.31","0.712","1.291"
06-05-2024;15:50:00.000,"3862.331","27745.49","2936.681","0","43.69","45.32","0.031","17.469","0","43.92","41.83","0.06","118.65","0","18.34","16.5","0.712","1.291"
06-05-2024;16:00:00.000,"3862.331","27748.66","2936.685","0","42.87","44.84","0.031","17.469","16.27","44.08","42.31","0.06","118.66","0","18.51","16.68","0.712","1.291"
06-05-2024;16:10:00.000,"3862.899","27768.35","2936.689","16.63","47","44.97","0.031","17.471","16.09","48.34","44.97","0.06","118.75","0","18.37","16.89","0.712","1.291"
06-05-2024;16:20:00.000,"3863.53","27778.279","2936.694","0","46.06","45.9","0.031","17.474","0","45.89","45.76","0.06","118.8","0","18.25","17.04","0.712","1.291"
06-05-2024;16:30:00.000,"3863.53","27778.279","2936.698","0","44.65","45.73","0.031","17.474","0","44.84","43.98","0.06","118.8","0","18.06","17.15","0.712","1.291"
06-05-2024;16:40:00.000,"3863.53","27778.279","2936.702","0","43.52","45.33","0.031","17.474","0","43.72","41.56","0.06","118.8","0","18.25","17.27","0.712","1.291"
06-05-2024;16:50:00.000,"3863.53","27780.51","2936.706","0","42.63","44.87","0.031","17.474","16.36","44.2","42.52","0.06","118.81","0","18.51","17.37","0.712","1.291"
06-05-2024;17:00:00.000,"3864.006","27799.549","2936.71","16.76","46.43","44.62","0.031","17.475","15.94","48.08","44.75","0.06","118.89","0","18.25","17.45","0.712","1.291"
06-05-2024;17:10:00.000,"3864.63","27810.85","2936.714","0","46.12","45.76","0.031","17.479","0","45.92","45.73","0.06","118.94","0","18.39","17.56","0.712","1.291"
06-05-2024;17:20:00.000,"3864.63","27810.85","2936.718","0","44.7","45.74","0.031","17.479","0","44.87","44.34","0.06","118.94","0","18.37","17.59","0.712","1.291"
06-05-2024;17:30:00.000,"3864.63","27810.85","2936.723","0","43.54","45.28","0.031","17.479","0","43.62","42.1","0.06","118.94","0","18.33","17.65","0.712","1.291"
06-05-2024;17:40:00.000,"3864.63","27810.85","2936.727","0","42.57","44.76","0.031","17.479","0","42.76","40.27","0.06","118.94","0","18.05","17.7","0.712","1.291"
06-05-2024;17:50:00.000,"3864.63","27816.18","2936.731","0","41.82","44.28","0.031","17.479","16.25","44.78","42.58","0.06","118.97","0","17.9","17.7","0.712","1.291"
06-05-2024;18:00:00.000,"3865.422","27836.979","2936.735","16.79","47.63","45.61","0.031","17.482","15.87","48.87","45.6","0.06","119.05","0","17.72","17.7","0.712","1.291"
06-05-2024;18:10:00.000,"3865.869","27845.24","2936.739","0","45.85","45.97","0.031","17.484","0","45.67","45.41","0.06","119.09","0","17.66","17.66","0.712","1.291"
06-05-2024;18:20:00.000,"3865.869","27845.24","2936.743","0","44.43","45.76","0.031","17.484","0","44.52","43.53","0.06","119.09","0","17.66","17.65","0.712","1.291"
06-05-2024;18:30:00.000,"3865.869","27845.24","2936.747","0","43.4","45.3","0.031","17.484","0","43.46","41.43","0.06","119.09","0","17.67","17.61","0.712","1.291"
06-05-2024;18:40:00.000,"3865.869","27845.24","2936.752","0","42.52","44.84","0.031","17.484","0","42.41","39.42","0.06","119.09","0","17.6","17.58","0.712","1.291"
06-05-2024;18:50:00.000,"3865.869","27848.76","2936.756","0","41.82","44.3","0.031","17.484","16.14","44.21","42.39","0.06","119.11","0","17.56","17.54","0.712","1.291"
06-05-2024;19:00:00.000,"3866.494","27868.66","2936.76","16.82","46.88","44.95","0.031","17.486","16.09","48.54","45.2","0.06","119.2","0","17.54","17.51","0.712","1.291"
06-05-2024;19:10:00.000,"3866.988","27878.07","2936.764","0","46.07","45.99","0.031","17.489","0","45.78","45.55","0.06","119.24","0","17.53","17.45","0.712","1.291"
06-05-2024;19:20:00.000,"3866.988","27878.07","2936.768","0","44.69","45.87","0.031","17.489","0","44.76","43.95","0.06","119.24","0","17.57","17.44","0.712","1.291"
06-05-2024;19:30:00.000,"3866.988","27878.07","2936.772","0","43.5","45.36","0.031","17.489","0","43.53","41.61","0.06","119.24","0","17.51","17.39","0.712","1.291"
06-05-2024;19:40:00.000,"3866.988","27878.07","2936.776","0","42.7","44.91","0.031","17.489","0","42.67","39.83","0.06","119.24","0","17.48","17.37","0.712","1.291"
06-05-2024;19:50:00.000,"3866.988","27881.629","2936.78","0","41.99","44.44","0.031","17.489","16.27","44.13","42.29","0.06","119.26","0","17.46","17.37","0.712","1.291"
06-05-2024;20:00:00.000,"3867.65","27901.709","2936.784","16.68","47.07","45.04","0.031","17.491","16.05","48.33","45.05","0.06","119.34","0","17.41","17.34","0.712","1.291"
06-05-2024;20:10:00.000,"3867.966","27907.969","2936.788","0","48.82","49.35","0.031","17.493","0","49.49","49.42","0.06","119.38","0","17.36","17.31","0.712","1.291"
06-05-2024;20:20:00.000,"3867.966","27907.969","2936.793","0","47.23","48.92","0.031","17.493","0","47.92","46.95","0.06","119.38","0","17.33","17.27","0.712","1.291"
06-05-2024;20:30:00.000,"3867.966","27907.969","2936.797","0","46.15","48.4","0.031","17.493","0","46.85","44.82","0.06","119.38","0","17.3","17.23","0.712","1.291"
06-05-2024;20:40:00.000,"3867.966","27907.969","2936.801","0","45.29","47.85","0.031","17.493","0","45.76","42.75","0.06","119.38","0","17.27","17.21","0.712","1.291"
06-05-2024;20:50:00.000,"3867.966","27907.969","2936.805","0","44.6","47.33","0.031","17.493","0","45.08","41.38","0.06","119.38","0","17.23","17.15","0.712","1.291"
06-05-2024;21:00:00.000,"3867.966","27907.969","2936.809","0","43.96","46.81","0.031","17.493","0","44.39","40.29","0.06","119.38","0","17.21","17.12","0.712","1.291"
06-05-2024;21:10:00.000,"3867.966","27907.969","2936.813","0","43.16","46.24","0.031","17.493","0","43.66","39.16","0.06","119.38","0","17.14","17.07","0.712","1.291"
06-05-2024;21:20:00.000,"3867.966","27907.969","2936.817","0","42.52","45.74","0.031","17.493","0","42.95","38.24","0.06","119.38","0","17.08","17.06","0.712","1.291"
06-05-2024;21:30:00.000,"3867.966","27907.969","2936.821","0","41.7","45.14","0.031","17.493","0","42.2","37.31","0.06","119.38","0","16.99","17","0.712","1.291"
06-05-2024;21:40:00.000,"3867.966","27907.969","2936.825","0","41.12","44.61","0.031","17.493","0","41.51","36.24","0.06","119.38","0","16.96","16.95","0.712","1.291"
06-05-2024;21:50:00.000,"3867.966","27907.969","2936.829","0","40.53","44.03","0.031","17.493","0","40.94","35.47","0.06","119.38","0","16.91","16.86","0.712","1.291"
06-05-2024;22:00:00.000,"3867.966","27907.969","2936.834","0","39.92","43.29","0.031","17.493","0","40.28","34.67","0.06","119.38","0","16.87","16.82","0.712","1.291"
06-05-2024;22:10:00.000,"3867.966","27907.969","2936.838","0","39.41","42.8","0.031","17.493","0","39.75","34.06","0.06","119.38","0","16.84","16.76","0.712","1.291"
06-05-2024;22:20:00.000,"3867.966","27907.969","2936.842","0","38.84","42.3","0.031","17.493","0","39.21","33.37","0.06","119.38","0","16.84","16.69","0.712","1.291"
06-05-2024;22:30:00.000,"3867.966","27907.969","2936.846","0","38.23","41.72","0.031","17.493","0","38.73","32.7","0.06","119.38","0","16.83","16.65","0.712","1.291"
06-05-2024;22:40:00.000,"3867.966","27907.969","2936.85","0","37.76","41.25","0.031","17.493","0","38.11","32.13","0.06","119.38","0","16.8","16.59","0.712","1.291"
06-05-2024;22:50:00.000,"3867.966","27907.969","2936.854","0","37.2","40.74","0.031","17.493","0","37.65","31.5","0.06","119.38","0","16.75","16.53","0.712","1.291"
06-05-2024;23:00:00.000,"3867.966","27907.969","2936.859","0","36.76","40.26","0.031","17.493","0","37.16","30.94","0.06","119.38","0","16.74","16.51","0.712","1.291"
06-05-2024;23:10:00.000,"3867.966","27907.969","2936.863","0","36.37","39.78","0.031","17.493","0","36.65","30.42","0.06","119.38","0","16.7","16.46","0.712","1.291"
06-05-2024;23:20:00.000,"3867.966","27907.969","2936.867","0","35.78","39.27","0.031","17.493","0","36.18","29.91","0.06","119.38","0","16.65","16.42","0.712","1.291"
06-05-2024;23:30:00.000,"3867.966","27907.969","2936.872","0","35.37","38.81","0.031","17.493","0","35.74","29.39","0.06","119.38","0","16.62","16.37","0.712","1.291"
06-05-2024;23:40:00.000,"3867.966","27907.969","2936.876","0","34.97","38.38","0.031","17.493","0","35.23","28.94","0.06","119.38","0","16.57","16.33","0.712","1.291"
06-05-2024;23:50:00.000,"3867.966","27907.969","2936.88","0","34.5","37.88","0.031","17.493","0","34.89","28.47","0.06","119.38","0","16.57","16.3","0.712","1.291"
07-05-2024;00:00:00.000,"3867.966","27907.969","2936.884","0","34.09","37.46","0.031","17.493","0","34.45","28.04","0.06","119.38","0","16.46","16.25","0.712","1.291"
07-05-2024;00:00:01.000,"undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
07-05-2024;00:10:00.000,"3867.966","27907.969","2936.888","0","33.63","37.02","0.031","17.493","0","34.1","27.64","0.06","119.38","0","16.44","16.22","0.712","1.291"
07-05-2024;00:20:00.000,"3867.966","27907.969","2936.892","0","33.26","36.57","0.031","17.493","0","33.68","27.2","0.06","119.38","0","16.42","16.17","0.712","1.291"
07-05-2024;00:30:00.000,"3867.966","27907.969","2936.896","0","32.91","36.16","0.031","17.493","0","33.32","26.83","0.06","119.38","0","16.42","16.14","0.712","1.291"
07-05-2024;00:40:00.000,"3867.966","27907.969","2936.901","0","32.49","35.68","0.031","17.493","0","32.87","26.41","0.06","119.38","0","16.24","16.1","0.712","1.291"
07-05-2024;00:50:00.000,"3867.966","27907.969","2936.905","0","32.1","35.3","0.031","17.493","0","32.47","26.06","0.06","119.38","0","16.08","16.04","0.712","1.291"
07-05-2024;01:00:00.000,"3867.966","27907.969","2936.909","0","31.73","34.9","0.031","17.493","0","32.19","25.73","0.06","119.38","0","16.07","15.95","0.712","1.291"
07-05-2024;01:10:00.000,"3867.966","27907.969","2936.913","0","31.42","34.48","0.031","17.493","0","31.82","25.37","0.06","119.38","0","15.99","15.9","0.712","1.291"
07-05-2024;01:20:00.000,"3867.966","27907.969","2936.917","0","31.09","34.13","0.031","17.493","0","31.54","25.05","0.06","119.38","0","15.88","15.82","0.712","1.291"
07-05-2024;01:30:00.000,"3867.966","27907.969","2936.922","0","30.74","33.7","0.031","17.493","0","31.17","24.74","0.06","119.38","0","15.85","15.74","0.712","1.291"
07-05-2024;01:40:00.000,"3867.966","27907.969","2936.926","0","30.44","33.34","0.031","17.493","0","30.87","24.44","0.06","119.38","0","15.77","15.66","0.712","1.291"
07-05-2024;01:50:00.000,"3867.966","27907.969","2936.93","0","30.06","32.93","0.031","17.493","0","30.52","24.12","0.06","119.38","0","15.67","15.6","0.712","1.291"
07-05-2024;02:00:00.000,"3867.966","27907.969","2936.934","0","29.68","32.55","0.031","17.493","0","30.15","23.79","0.06","119.38","0","15.57","15.49","0.712","1.291"
07-05-2024;02:10:00.000,"3867.966","27907.969","2936.938","0","29.33","32.18","0.031","17.493","0","29.79","23.48","0.06","119.38","0","15.51","15.4","0.712","1.291"
07-05-2024;02:20:00.000,"3867.966","27907.969","2936.942","0","28.99","31.82","0.031","17.493","0","29.49","23.18","0.06","119.38","0","15.49","15.31","0.712","1.291"
07-05-2024;02:30:00.000,"3867.966","27907.969","2936.947","0","28.68","31.44","0.031","17.493","0","29.16","22.88","0.06","119.38","0","15.42","15.23","0.712","1.291"
07-05-2024;02:40:00.000,"3867.966","27907.969","2936.951","0","28.42","31.1","0.031","17.493","0","28.84","22.59","0.06","119.38","0","15.37","15.16","0.712","1.291"
07-05-2024;02:50:00.000,"3867.966","27907.969","2936.955","0","28.08","30.73","0.031","17.493","0","28.51","22.29","0.06","119.38","0","15.35","15.1","0.712","1.291"
07-05-2024;03:00:00.000,"3867.966","27907.969","2936.959","0","27.77","30.41","0.031","17.493","0","28.22","22.05","0.06","119.38","0","15.34","15.04","0.712","1.291"
07-05-2024;03:10:00.000,"3867.966","27907.969","2936.963","0","27.57","30.09","0.031","17.493","0","27.97","21.8","0.06","119.38","0","15.29","15.02","0.712","1.291"
07-05-2024;03:20:00.000,"3867.966","27907.969","2936.968","0","27.26","29.71","0.031","17.493","0","27.64","21.54","0.06","119.38","0","15.22","14.98","0.712","1.291"
07-05-2024;03:30:00.000,"3867.966","27907.969","2936.972","0","27","29.41","0.031","17.493","0","27.39","21.28","0.06","119.38","0","15.17","14.93","0.712","1.291"
07-05-2024;03:40:00.000,"3867.966","27907.969","2936.976","0","26.63","29.07","0.031","17.493","0","27.07","21.05","0.06","119.38","0","15.09","14.89","0.712","1.291"
07-05-2024;03:50:00.000,"3867.966","27907.969","2936.98","0","26.42","28.79","0.031","17.493","0","26.74","20.82","0.06","119.38","0","15.05","14.85","0.712","1.291"
07-05-2024;04:00:00.000,"3867.966","27907.969","2936.984","0","26.19","28.47","0.031","17.493","0","26.58","20.61","0.06","119.38","0","14.97","14.82","0.712","1.291"
07-05-2024;04:10:00.000,"3867.966","27907.969","2936.989","0","25.94","28.17","0.031","17.493","0","26.26","20.39","0.06","119.38","0","14.92","14.78","0.712","1.291"
07-05-2024;04:20:00.000,"3867.966","27907.969","2936.993","0","25.71","27.87","0.031","17.493","0","26.03","20.18","0.06","119.38","0","14.84","14.72","0.712","1.291"
07-05-2024;04:30:00.000,"3867.966","27907.969","2936.997","0","25.44","27.6","0.031","17.493","0","25.78","19.98","0.06","119.38","0","14.77","14.69","0.712","1.291"
07-05-2024;04:40:00.000,"3867.966","27907.969","2937.001","0","25.2","27.3","0.031","17.493","0","25.47","19.75","0.06","119.38","0","14.74","14.65","0.712","1.291"
07-05-2024;04:50:00.000,"3867.966","27907.969","2937.005","0","24.96","27.05","0.031","17.493","0","25.3","19.56","0.06","119.38","0","14.7","14.62","0.712","1.291"
07-05-2024;05:00:00.000,"3867.966","27907.969","2937.009","0","24.73","26.76","0.031","17.493","0","25.12","19.38","0.06","119.38","0","14.72","14.58","0.712","1.291"
07-05-2024;05:10:00.000,"3867.966","27907.969","2937.013","0","24.51","26.51","0.031","17.493","0","24.92","19.24","0.06","119.38","0","14.68","14.54","0.712","1.291"
07-05-2024;05:20:00.000,"3867.966","27907.969","2937.018","0","24.29","26.24","0.031","17.493","0","24.69","19.06","0.06","119.38","0","14.64","14.54","0.712","1.291"
07-05-2024;05:30:00.000,"3867.966","27907.969","2937.022","0","24.08","25.98","0.031","17.493","0","24.44","18.9","0.06","119.38","0","14.6","14.5","0.712","1.291"
07-05-2024;05:40:00.000,"3867.966","27907.969","2937.026","0","23.94","25.76","0.031","17.493","0","24.25","18.76","0.06","119.38","0","14.56","14.48","0.712","1.291"
07-05-2024;05:50:00.000,"3867.966","27907.969","2937.03","0","23.74","25.52","0.031","17.493","0","24.09","18.63","0.06","119.38","0","14.53","14.45","0.712","1.291"
07-05-2024;06:00:00.000,"3867.966","27907.969","2937.034","0","23.54","25.28","0.031","17.493","0","23.93","18.47","0.06","119.38","0","14.5","14.43","0.712","1.291"
07-05-2024;06:10:00.000,"3867.976","27916.779","2937.038","16.73","29.49","30.12","0.032","17.493","16.07","34.88","31.49","0.06","119.43","0","14.48","14.41","0.712","1.291"
07-05-2024;06:20:00.000,"3869.406","27944.5","2937.042","16.53","40.16","36.41","0.032","17.501","16.07","41.78","36.75","0.06","119.57","0","14.45","14.4","0.712","1.291"
07-05-2024;06:30:00.000,"3872.821","27982.969","2937.046","16.59","49.22","44.04","0.032","17.516","16.09","49.05","44.14","0.06","119.72","0","14.43","14.38","0.712","1.291"
07-05-2024;06:40:00.000,"3873.799","27991.549","2937.05","0","45.16","44.86","0.032","17.521","0","45.64","45.45","0.06","119.77","0","14.4","14.37","0.712","1.291"
07-05-2024;06:50:00.000,"3873.799","27991.549","2937.054","0","43.89","44.69","0.032","17.521","0","44.49","43.87","0.06","119.77","0","14.37","14.37","0.712","1.291"
07-05-2024;07:00:00.000,"3873.799","27991.549","2937.058","0","42.76","44.11","0.032","17.521","0","43.48","42.05","0.06","119.77","0","14.37","14.36","0.712","1.291"
07-05-2024;07:10:00.000,"3873.799","28001.119","2937.062","0","41.89","43.65","0.032","17.521","16.14","44.81","42.14","0.06","119.8","0","14.34","14.37","0.712","1.291"
07-05-2024;07:20:00.000,"3875.059","28024.609","2937.066","16.7","48.03","45.71","0.032","17.526","16.08","49.22","45.85","0.06","119.91","0","14.26","14.35","0.712","1.291"
