Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor,Q_TER,T_IMP_TER,T_RET_TER,ET_TER_Frio,ET_TER_Calor,EE_TER,EE_BC1_TER,EE_BC2_TER
11-05-2024;17:40:00.000,"3944.845","29327.82","2939.681","0","24.93","25.73","0.032","17.833","0","25.97","23.6","0.06","125.7","0","21.82","21.11","0.712","1.291","4.01","17.59","17.57","23.789","0","1562.001","7651.4","20944.461"
11-05-2024;17:50:00.000,"3945.088","29327.82","2939.686","16.77","37.51","35.65","0.032","17.834","0","25.85","23.48","0.06","125.7","0","21.54","21.02","0.712","1.291","6.98","15.29","17.56","23.789","0","1562.022","7651.425","20944.461"
11-05-2024;18:00:00.000,"3947.167","29333.67","2939.69","16.61","48.41","44.46","0.032","17.844","16.13","46.86","44.88","0.06","125.72","0","21.45","20.84","0.712","1.291","12.71","11.52","17.52","23.798","0","1562.044","7651.497","20944.502"
11-05-2024;18:10:00.000,"3948.037","29337.439","2939.694","0","49.8","49.99","0.032","17.849","0","49.76","49.82","0.06","125.74","0","21.37","20.72","0.712","1.291","4.21","17.32","17.55","23.804","0","1562.066","7651.528","20944.527"
11-05-2024;18:20:00.000,"3948.037","29337.439","2939.698","0","48.32","49.62","0.032","17.849","0","48.28","47.41","0.06","125.74","0","21.28","20.61","0.712","1.291","4.13","17.61","17.54","23.804","0","1562.088","7651.529","20944.527"
11-05-2024;18:30:00.000,"3948.037","29337.439","2939.702","0","47.03","49.08","0.032","17.849","0","47.19","45.26","0.06","125.74","0","21.07","20.46","0.712","1.291","4.14","17.54","17.51","23.804","0","1562.109","7651.529","20944.527"
11-05-2024;18:40:00.000,"3948.037","29337.439","2939.706","0","46","48.52","0.032","17.849","0","46.25","43.54","0.06","125.74","0","20.93","20.35","0.712","1.291","4.12","17.45","17.43","23.804","0","1562.13","7651.53","20944.527"
11-05-2024;18:50:00.000,"3948.037","29337.439","2939.71","0","45.2","47.96","0.032","17.849","0","45.29","42","0.06","125.74","0","20.83","20.21","0.712","1.291","4.1","17.39","17.38","23.804","0","1562.151","7651.53","20944.527"
11-05-2024;19:00:00.000,"3948.037","29337.439","2939.714","0","44.57","47.46","0.032","17.849","0","44.69","40.94","0.06","125.74","0","20.59","20.1","0.712","1.291","4.09","17.37","17.36","23.804","0","1562.173","7651.53","20944.529"
11-05-2024;19:10:00.000,"3948.037","29337.439","2939.718","0","43.84","46.96","0.032","17.849","0","43.87","39.88","0.06","125.74","0","20.52","20","0.712","1.291","4.04","17.38","17.37","23.804","0","1562.194","7651.531","20944.529"
11-05-2024;19:20:00.000,"3948.037","29337.439","2939.722","0","43.02","46.39","0.032","17.849","0","43.17","39","0.06","125.74","0","20.42","19.91","0.712","1.291","4.06","17.37","17.35","23.804","0","1562.215","7651.531","20944.529"
11-05-2024;19:30:00.000,"3948.037","29337.439","2939.726","0","42.18","45.84","0.032","17.849","0","42.38","38.13","0.06","125.74","0","20.22","19.83","0.712","1.291","4.08","17.38","17.39","23.804","0","1562.236","7651.532","20944.529"
11-05-2024;19:40:00.000,"3948.037","29337.439","2939.73","0","41.55","45.3","0.032","17.849","0","41.56","37.24","0.06","125.74","0","19.96","19.75","0.712","1.291","4","17.38","17.39","23.804","0","1562.258","7651.532","20944.529"
11-05-2024;19:50:00.000,"3948.037","29337.439","2939.735","0","40.76","44.7","0.032","17.849","0","40.97","36.47","0.06","125.74","0","19.91","19.68","0.712","1.291","4.02","17.39","17.37","23.804","0","1562.279","7651.532","20944.531"
11-05-2024;20:00:00.000,"3948.037","29337.439","2939.739","0","40.22","44.11","0.032","17.849","0","40.29","35.75","0.06","125.74","0","19.8","19.59","0.712","1.291","4.04","17.4","17.38","23.804","0","1562.3","7651.533","20944.531"
11-05-2024;20:10:00.000,"3948.037","29337.439","2939.743","0","39.75","43.5","0.032","17.849","0","39.67","35.04","0.06","125.74","0","19.64","19.54","0.712","1.291","4.06","17.4","17.4","23.804","0","1562.322","7651.533","20944.531"
11-05-2024;20:20:00.000,"3948.037","29337.439","2939.747","0","39.3","42.98","0.032","17.849","0","39.22","34.46","0.06","125.74","0","19.59","19.49","0.712","1.291","4.05","17.41","17.41","23.804","0","1562.343","7651.534","20944.531"
11-05-2024;20:30:00.000,"3948.037","29337.439","2939.751","0","38.74","42.47","0.032","17.849","0","38.65","33.9","0.06","125.74","0","19.54","19.46","0.712","1.291","4.05","17.41","17.42","23.804","0","1562.364","7651.534","20944.531"
11-05-2024;20:40:00.000,"3948.037","29337.439","2939.755","0","38.26","41.96","0.032","17.849","0","38.14","33.36","0.06","125.74","0","19.38","19.4","0.712","1.291","4.04","17.41","17.4","23.804","0","1562.386","7651.534","20944.533"
11-05-2024;20:50:00.000,"3948.037","29337.439","2939.759","0","37.7","41.52","0.032","17.849","0","37.56","32.84","0.06","125.74","0","19.22","19.37","0.712","1.291","4.03","17.41","17.4","23.804","0","1562.407","7651.535","20944.533"
11-05-2024;21:00:00.000,"3948.037","29337.439","2939.763","0","37.25","41.08","0.032","17.849","0","37.11","32.35","0.06","125.74","0","19.13","19.33","0.712","1.291","4.06","17.42","17.42","23.804","0","1562.428","7651.535","20944.533"
11-05-2024;21:10:00.000,"3948.037","29337.439","2939.767","0","36.77","40.53","0.032","17.849","0","36.67","31.86","0.06","125.74","0","19.03","19.27","0.712","1.291","4.04","17.41","17.41","23.804","0","1562.449","7651.536","20944.533"
11-05-2024;21:20:00.000,"3948.037","29337.439","2939.771","0","36.41","40.13","0.032","17.849","0","36.23","31.45","0.06","125.74","0","18.89","19.22","0.712","1.291","4.02","17.41","17.39","23.804","0","1562.47","7651.536","20944.533"
11-05-2024;21:30:00.000,"3948.037","29337.439","2939.775","0","36.03","39.71","0.032","17.849","0","35.82","30.98","0.06","125.74","0","18.8","19.18","0.712","1.291","4","17.41","17.4","23.804","0","1562.492","7651.536","20944.535"
11-05-2024;21:40:00.000,"3948.037","29337.439","2939.78","0","35.62","39.23","0.032","17.849","0","35.41","30.59","0.06","125.74","0","18.68","19.15","0.712","1.291","4.05","17.39","17.4","23.804","0","1562.513","7651.538","20944.535"
11-05-2024;21:50:00.000,"3948.037","29337.439","2939.784","0","35.22","38.83","0.032","17.849","0","34.93","30.15","0.06","125.74","0","18.59","19.1","0.712","1.291","4.01","17.41","17.41","23.804","0","1562.534","7651.538","20944.535"
11-05-2024;22:00:00.000,"3948.037","29337.439","2939.788","0","34.84","38.38","0.032","17.849","0","34.58","29.77","0.06","125.74","0","18.47","19.06","0.712","1.291","4.02","17.41","17.41","23.804","0","1562.556","7651.539","20944.535"
11-05-2024;22:10:00.000,"3948.037","29337.439","2939.792","0","34.45","37.98","0.032","17.849","0","34.23","29.39","0.06","125.74","0","18.38","19","0.712","1.291","4.04","17.42","17.42","23.804","0","1562.577","7651.539","20944.535"
11-05-2024;22:20:00.000,"3948.037","29337.439","2939.796","0","34.05","37.6","0.032","17.849","0","33.81","28.98","0.06","125.74","0","18.33","18.97","0.712","1.291","4.01","17.41","17.41","23.804","0","1562.598","7651.539","20944.537"
11-05-2024;22:30:00.000,"3948.037","29337.439","2939.8","0","33.73","37.16","0.032","17.849","0","33.48","28.62","0.06","125.74","0","18.24","18.91","0.712","1.291","4.03","17.4","17.4","23.804","0","1562.62","7651.54","20944.537"
11-05-2024;22:40:00.000,"3948.037","29337.439","2939.805","0","33.35","36.78","0.032","17.849","0","33.13","28.29","0.06","125.74","0","18.06","18.9","0.712","1.291","4.04","17.41","17.4","23.804","0","1562.641","7651.54","20944.537"
11-05-2024;22:50:00.000,"3948.037","29337.439","2939.809","0","32.96","36.36","0.032","17.849","0","32.82","27.93","0.06","125.74","0","18.05","18.92","0.712","1.291","3.99","17.4","17.4","23.804","0","1562.662","7651.541","20944.537"
11-05-2024;23:00:00.000,"3948.037","29337.439","2939.813","0","32.66","36.01","0.032","17.849","0","32.55","27.63","0.06","125.74","0","18.07","18.94","0.712","1.291","4.04","17.4","17.4","23.804","0","1562.684","7651.541","20944.537"
11-05-2024;23:10:00.000,"3948.037","29337.439","2939.817","0","32.37","35.65","0.032","17.849","0","32.21","27.33","0.06","125.74","0","18.11","18.95","0.712","1.291","4.03","17.41","17.39","23.804","0","1562.705","7651.541","20944.539"
11-05-2024;23:20:00.000,"3948.037","29337.439","2939.821","0","32","35.27","0.032","17.849","0","31.91","27.01","0.06","125.74","0","18.11","18.96","0.712","1.291","4.03","17.39","17.39","23.804","0","1562.726","7651.542","20944.539"
11-05-2024;23:30:00.000,"3948.037","29337.439","2939.825","0","31.65","34.9","0.032","17.849","0","31.56","26.75","0.06","125.74","0","18.11","18.99","0.712","1.291","4.03","17.38","17.4","23.804","0","1562.748","7651.542","20944.539"
11-05-2024;23:40:00.000,"3948.037","29337.439","2939.829","0","31.36","34.56","0.032","17.849","0","31.25","26.43","0.06","125.74","0","18.12","18.96","0.712","1.291","4","17.4","17.4","23.804","0","1562.769","7651.542","20944.539"
11-05-2024;23:50:00.000,"3948.037","29337.439","2939.833","0","31.03","34.2","0.032","17.849","0","31","26.18","0.06","125.74","0","18.15","18.98","0.712","1.291","4.02","17.38","17.37","23.804","0","1562.79","7651.542","20944.539"
12-05-2024;00:00:00.000,"3948.037","29337.439","2939.837","0","30.75","33.87","0.032","17.849","0","30.73","25.93","0.06","125.74","0","18.12","18.98","0.712","1.291","4.02","17.38","17.4","23.804","0","1562.811","0","0"
12-05-2024;00:00:01.000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7651.542","20944.541"
12-05-2024;00:10:00.000,"3948.037","29337.439","2939.841","0","30.48","33.49","0.032","17.849","0","30.4","25.62","0.06","125.74","0","17.93","18.98","0.712","1.291","4.04","17.38","17.39","23.804","0","1562.833","7651.543","20944.541"
12-05-2024;00:20:00.000,"3948.037","29337.439","2939.845","0","30.12","33.15","0.032","17.849","0","30.09","25.41","0.06","125.74","0","17.98","18.96","0.712","1.291","4.01","17.4","17.39","23.804","0","1562.854","7651.543","20944.541"
12-05-2024;00:30:00.000,"3948.037","29337.439","2939.849","0","29.83","32.79","0.032","17.849","0","29.81","25.13","0.06","125.74","0","17.97","18.97","0.712","1.291","4.01","17.4","17.38","23.804","0","1562.875","7651.544","20944.543"
12-05-2024;00:40:00.000,"3948.037","29337.439","2939.854","0","29.56","32.47","0.032","17.849","0","29.51","24.88","0.06","125.74","0","18.05","18.95","0.712","1.291","4.06","17.37","17.37","23.804","0","1562.896","7651.544","20944.543"
12-05-2024;00:50:00.000,"3948.037","29337.439","2939.858","0","29.27","32.15","0.032","17.849","0","29.33","24.67","0.06","125.74","0","18.02","18.93","0.712","1.291","4.03","17.4","17.38","23.804","0","1562.918","7651.544","20944.543"
12-05-2024;01:00:00.000,"3948.037","29337.439","2939.862","0","29.04","31.83","0.032","17.849","0","28.99","24.41","0.06","125.74","0","17.83","18.91","0.712","1.291","4.04","17.37","17.37","23.804","0","1562.939","7651.545","20944.543"
12-05-2024;01:10:00.000,"3948.037","29337.439","2939.866","0","28.81","31.52","0.032","17.849","0","28.76","24.18","0.06","125.74","0","17.78","18.87","0.712","1.291","4.06","17.36","17.38","23.804","0","1562.96","7651.545","20944.543"
12-05-2024;01:20:00.000,"3948.037","29337.439","2939.87","0","28.53","31.23","0.032","17.849","0","28.53","23.98","0.06","125.74","0","17.83","18.85","0.712","1.291","4","17.36","17.36","23.804","0","1562.982","7651.546","20944.545"
12-05-2024;01:30:00.000,"3948.037","29337.439","2939.874","0","28.29","30.93","0.032","17.849","0","28.29","23.73","0.06","125.74","0","17.8","18.8","0.712","1.291","4.02","17.38","17.38","23.804","0","1563.003","7651.546","20944.545"
12-05-2024;01:40:00.000,"3948.037","29337.439","2939.878","0","28.06","30.64","0.032","17.849","0","28.05","23.52","0.06","125.74","0","17.87","18.77","0.712","1.291","4.02","17.38","17.37","23.804","0","1563.024","7651.546","20944.545"
12-05-2024;01:50:00.000,"3948.037","29337.439","2939.882","0","27.86","30.37","0.032","17.849","0","27.83","23.32","0.06","125.74","0","17.88","18.75","0.712","1.291","4.03","17.37","17.37","23.804","0","1563.045","7651.547","20944.545"
12-05-2024;02:00:00.000,"3948.037","29337.439","2939.886","0","27.61","30.06","0.032","17.849","0","27.61","23.12","0.06","125.74","0","17.89","18.7","0.712","1.291","4.01","17.38","17.36","23.804","0","1563.067","7651.547","20944.545"
12-05-2024;02:10:00.000,"3948.037","29337.439","2939.89","0","27.42","29.81","0.032","17.849","0","27.42","22.93","0.06","125.74","0","17.91","18.68","0.712","1.291","4","17.37","17.37","23.804","0","1563.088","7651.547","20944.547"
12-05-2024;02:20:00.000,"3948.037","29337.439","2939.894","0","27.18","29.55","0.032","17.849","0","27.16","22.75","0.06","125.74","0","17.91","18.67","0.712","1.291","4","17.37","17.35","23.804","0","1563.109","7651.548","20944.547"
12-05-2024;02:30:00.000,"3948.037","29337.439","2939.899","0","26.97","29.29","0.032","17.849","0","26.95","22.55","0.06","125.74","0","17.86","18.62","0.712","1.291","4.02","17.37","17.37","23.804","0","1563.131","7651.548","20944.547"
12-05-2024;02:40:00.000,"3948.037","29337.439","2939.903","0","26.84","29.04","0.032","17.849","0","26.82","22.38","0.06","125.74","0","17.88","18.6","0.712","1.291","4.01","17.37","17.36","23.804","0","1563.152","7651.549","20944.547"
12-05-2024;02:50:00.000,"3948.037","29337.439","2939.907","0","26.57","28.75","0.032","17.849","0","26.59","22.2","0.06","125.74","0","17.84","18.57","0.712","1.291","4.03","17.37","17.36","23.804","0","1563.173","7651.549","20944.547"
12-05-2024;03:00:00.000,"3948.037","29337.439","2939.911","0","26.39","28.51","0.032","17.849","0","26.41","22.05","0.06","125.74","0","17.75","18.54","0.712","1.291","4.02","17.37","17.37","23.804","0","1563.195","7651.549","20944.549"
12-05-2024;03:10:00.000,"3948.037","29337.439","2939.915","0","26.18","28.28","0.032","17.849","0","26.22","21.87","0.06","125.74","0","17.73","18.51","0.712","1.291","4.01","17.37","17.37","23.804","0","1563.216","7651.55","20944.549"
12-05-2024;03:20:00.000,"3948.037","29337.439","2939.919","0","25.94","28.01","0.032","17.849","0","25.99","21.69","0.06","125.74","0","17.62","18.47","0.712","1.291","4.02","17.34","17.35","23.804","0","1563.237","7651.55","20944.549"
12-05-2024;03:30:00.000,"3948.037","29337.439","2939.924","0","25.75","27.78","0.032","17.849","0","25.78","21.54","0.06","125.74","0","17.61","18.46","0.712","1.291","4","17.36","17.36","23.804","0","1563.259","7651.551","20944.549"
12-05-2024;03:40:00.000,"3948.037","29337.439","2939.928","0","25.6","27.57","0.032","17.849","0","25.6","21.37","0.06","125.74","0","17.6","18.41","0.712","1.291","3.98","17.36","17.35","23.804","0","1563.28","7651.551","20944.549"
12-05-2024;03:50:00.000,"3948.037","29337.439","2939.932","0","25.42","27.32","0.032","17.849","0","25.39","21.22","0.06","125.74","0","17.62","18.39","0.712","1.291","4.02","17.35","17.35","23.804","0","1563.301","7651.551","20944.551"
12-05-2024;04:00:00.000,"3948.037","29337.439","2939.936","0","25.24","27.11","0.032","17.849","0","25.21","21.08","0.06","125.74","0","17.57","18.35","0.712","1.291","4","17.36","17.35","23.804","0","1563.322","7651.552","20944.551"
12-05-2024;04:10:00.000,"3948.037","29337.439","2939.94","0","25.04","26.88","0.032","17.849","0","25.06","20.93","0.06","125.74","0","17.57","18.34","0.712","1.291","3.99","17.37","17.36","23.804","0","1563.344","7651.552","20944.551"
12-05-2024;04:20:00.000,"3948.037","29337.439","2939.944","0","24.9","26.66","0.032","17.849","0","24.87","20.75","0.06","125.74","0","17.51","18.3","0.712","1.291","4.02","17.34","17.34","23.804","0","1563.365","7651.553","20944.551"
12-05-2024;04:30:00.000,"3948.037","29337.439","2939.948","0","24.69","26.45","0.032","17.849","0","24.7","20.63","0.06","125.74","0","17.44","18.27","0.712","1.291","4.03","17.34","17.36","23.804","0","1563.386","7651.553","20944.551"
12-05-2024;04:40:00.000,"3948.037","29337.439","2939.952","0","24.5","26.22","0.032","17.849","0","24.5","20.52","0.06","125.74","0","17.42","18.24","0.712","1.291","4","17.35","17.34","23.804","0","1563.408","7651.553","20944.553"
12-05-2024;04:50:00.000,"3948.037","29337.439","2939.956","0","24.33","26.02","0.032","17.849","0","24.41","20.38","0.06","125.74","0","17.42","18.22","0.712","1.291","4.01","17.35","17.35","23.804","0","1563.429","7651.554","20944.553"
12-05-2024;05:00:00.000,"3948.037","29337.439","2939.96","0","24.23","25.86","0.032","17.849","0","24.23","20.26","0.06","125.74","0","17.42","18.18","0.712","1.291","3.99","17.35","17.34","23.804","0","1563.45","7651.554","20944.553"
12-05-2024;05:10:00.000,"3948.037","29337.439","2939.964","0","24.07","25.63","0.032","17.849","0","24.05","20.14","0.06","125.74","0","17.43","18.15","0.712","1.291","4.01","17.34","17.33","23.804","0","1563.472","7651.555","20944.553"
12-05-2024;05:20:00.000,"3948.037","29337.439","2939.968","0","23.95","25.46","0.032","17.849","0","23.92","20.04","0.06","125.74","0","17.42","18.13","0.712","1.291","4.03","17.35","17.33","23.804","0","1563.493","7651.555","20944.553"
12-05-2024;05:30:00.000,"3948.037","29337.439","2939.972","0","23.78","25.26","0.032","17.849","0","23.82","19.92","0.06","125.74","0","17.47","18.13","0.712","1.291","4.01","17.33","17.34","23.804","0","1563.514","7651.555","20944.555"
12-05-2024;05:40:00.000,"3948.037","29337.439","2939.976","0","23.65","25.11","0.032","17.849","0","23.71","19.84","0.06","125.74","0","17.47","18.09","0.712","1.291","3.99","17.32","17.33","23.804","0","1563.535","7651.556","20944.555"
12-05-2024;05:50:00.000,"3948.037","29337.439","2939.981","0","23.52","24.94","0.032","17.849","0","23.57","19.74","0.06","125.74","0","17.44","18.08","0.712","1.291","4.03","17.32","17.34","23.804","0","1563.557","7651.556","20944.555"
12-05-2024;06:00:00.000,"3948.037","29337.439","2939.985","0","23.42","24.76","0.032","17.849","0","23.45","19.66","0.06","125.74","0","17.41","18.05","0.712","1.291","3.98","17.34","17.34","23.804","0","1563.578","7651.557","20944.555"
12-05-2024;06:10:00.000,"3948.037","29337.439","2939.989","0","23.27","24.59","0.032","17.849","0","23.32","19.55","0.06","125.74","0","17.38","18.02","0.712","1.291","4","17.33","17.33","23.804","0","1563.6","7651.557","20944.555"
