"Date","EE_BC1","EE_BC2","EE_BC3","Q_BC1","T_SAL_BC1","T_ENT_BC1","ET_BC1_Frio","ET_BC1_Calor","Q_BC2","T_SAL_BC2","T_ENT_BC2","ET_BC2_Frio","ET_BC2_Calor","Q_BC3","T_SAL_BC3","T_ENT_BC3","ET_BC3_Frio","ET_BC3_Calor"
"11-03-2024;03:00:00.000",2122.313,7984.97,2903.793,"0","26.9","30.31",14,9695,"0","27.28","20.47",10,32110,"0","10.33","11.74",712,1291
"11-03-2024;03:10:00.000",2122.313,7984.97,2903.797,"0","26.5","29.84",14,9695,"0","26.88","20.12",10,32110,"0","10.37","11.73",712,1291
"11-03-2024;03:20:00.000",2122.313,7984.97,2903.801,"0","26.16","29.39",14,9695,"0","26.51","19.8",10,32110,"0","10.41","11.69",712,1291
"11-03-2024;03:30:00.000",2122.313,7984.97,2903.805,"0","25.76","28.91",14,9695,"0","26.11","19.47",10,32110,"0","10.42","11.71",712,1291
"11-03-2024;03:40:00.000",2122.313,7984.97,2903.809,"0","25.46","28.52",14,9695,"0","25.86","19.18",10,32110,"0","10.46","11.72",712,1291
"11-03-2024;03:50:00.000",2122.313,7984.97,2903.813,"0","25.18","28.12",14,9695,"0","25.51","18.92",10,32110,"0","10.52","11.71",712,1291
"11-03-2024;04:00:00.000",2122.313,7984.97,2903.817,"0","24.81","27.66",14,9695,"0","25.14","18.6",10,32110,"0","10.5","11.73",712,1291
"11-03-2024;04:10:00.000",2122.313,7984.97,2903.821,"0","24.44","27.27",14,9695,"0","24.85","18.33",10,32110,"0","10.47","11.74",712,1291
"11-03-2024;04:20:00.000",2122.313,7984.97,2903.825,"0","24.15","26.91",14,9695,"0","24.46","18.06",10,32110,"0","10.46","11.74",712,1291
"11-03-2024;04:30:00.000",2122.313,7984.97,2903.83,"0","23.84","26.49",14,9695,"0","24.13","17.8",10,32110,"0","10.43","11.75",712,1291
"11-03-2024;04:40:00.000",2122.313,7984.97,2903.834,"0","23.54","26.12",14,9695,"0","23.92","17.53",10,32110,"0","10.32","11.75",712,1291
"11-03-2024;04:50:00.000",2122.313,7984.97,2903.838,"0","23.18","25.72",14,9695,"0","23.55","17.28",10,32110,"0","10.2","11.74",712,1291
"11-03-2024;05:00:00.000",2122.313,7984.97,2903.842,"0","22.89","25.37",14,9695,"0","23.28","17.04",10,32110,"0","10.15","11.7",712,1291
"11-03-2024;05:10:00.000",2122.313,7984.97,2903.846,"0","22.61","25.02",14,9695,"0","22.96","16.8",10,32110,"0","10.12","11.67",712,1291
"11-03-2024;05:20:00.000",2122.313,7984.97,2903.851,"0","22.31","24.64",14,9695,"0","22.67","16.56",10,32110,"0","10.08","11.66",712,1291
"11-03-2024;05:30:00.000",2122.313,7984.97,2903.855,"0","22.09","24.33",14,9695,"0","22.45","16.34",10,32110,"0","10.09","11.62",712,1291
"11-03-2024;05:40:00.000",2122.313,7984.97,2903.859,"0","21.89","24.03",14,9695,"0","22.15","16.15",10,32110,"0","10.23","11.57",712,1291
"11-03-2024;05:50:00.000",2122.313,7984.97,2903.863,"0","21.69","23.7",14,9695,"0","21.97","15.96",10,32110,"0","10.3","11.55",712,1291
"11-03-2024;06:00:00.000",2122.313,7984.97,2903.867,"0","21.44","23.41",14,9695,"0","21.78","15.78",10,32110,"0","10.37","11.53",712,1291
"11-03-2024;06:10:00.000",2122.318,7999.15511627907,2903.871,"16.67","23.15","23.64",15,9695,"16.05","27.31","24.11",10,32170.6976744186,"0","10.19","11.51",712,1291
"11-03-2024;06:20:00.000",2123.49985714286,8013.34023255814,2903.875,"16.68","31.88","28.45",15,9700.28571428571,"15.96","34","28.58",10,32231.3953488372,"0","10.08","11.47",712,1291
"11-03-2024;06:30:00.000",2124.68171428571,8027.52534883721,2903.879,"16.49","41.47","35.99",15,9705.57142857143,"15.83","41.88","36.05",10,32292.0930232558,"0","9.98","11.45",712,1291
"11-03-2024;06:40:00.000",2125.86357142857,8041.71046511628,2903.883,"16.54","47.25","42.05",15,9710.85714285714,"15.77","47.7","42.32",10,32352.7906976744,"0","9.92","11.42",712,1291
"11-03-2024;06:50:00.000",2127.04542857143,8055.89558139535,2903.887,"0","45.13","44.95",15,9716.14285714286,"0","45.02","44.87",10,32413.488372093,"0","9.88","11.4",712,1291
"11-03-2024;07:00:00.000",2128.22728571429,8070.08069767442,2903.892,"16.97","43.11","42.19",15,9721.42857142857,"0","43.98","43.89",10,32474.1860465116,"0","9.91","11.36",712,1291
"11-03-2024;07:10:00.000",2129.40914285714,8084.26581395349,2903.896,"16.56","44.17","40.95",15,9726.71428571429,"16.1","42.65","40.98",10,32534.8837209302,"0","9.88","11.33",712,1291
"11-03-2024;07:20:00.000",2130.591,8098.45093023256,2903.9,"16.74","48.18","43.24",15,9732,"16.21","46.88","43.3",10,32595.5813953488,"0","9.82","11.32",712,1291
"11-03-2024;07:30:00.000",2131.77285714286,8112.63604651163,2903.904,"0.01","44.92","44.77",15,9737.28571428571,"0","45.21","45.02",10,32656.2790697674,"0","9.76","11.3",712,1291
"11-03-2024;07:40:00.000",2132.95471428571,8126.8211627907,2903.908,"0","43.53","44.22",15,9742.57142857143,"16.02","43","41.49",10,32716.976744186,"0","9.78","11.28",712,1291
"11-03-2024;07:50:00.000",2134.13657142857,8141.00627906977,2903.913,"16.7","43.17","41.15",15,9747.85714285714,"16.08","45.05","41.14",10,32777.6744186046,"0","9.74","11.27",712,1291
"11-03-2024;08:00:00.000",2135.31842857143,8155.19139534884,2903.917,"16.67","47.53","43.69",15,9753.14285714286,"15.96","48.19","43.72",10,32838.3720930233,"0","9.71","11.25",712,1291
"11-03-2024;08:10:00.000",2136.50028571429,8169.37651162791,2903.921,"0","44.88","44.84",15,9758.42857142857,"0","44.87","44.87",10,32899.0697674419,"0","9.72","11.23",712,1291
"11-03-2024;08:20:00.000",2137.68214285714,8183.56162790698,2903.925,"0","43.58","44.32",15,9763.71428571429,"16.35","42.94","41.2",10,32959.7674418605,"0","9.7","11.23",712,1291
"11-03-2024;08:30:00.000",2138.864,8197.74674418605,2903.929,"16.64","43.09","40.99",15,9769,"16","44.86","40.99",10,33020.4651162791,"0","9.69","11.23",712,1291
"11-03-2024;08:40:00.000",2140.04585714286,8211.93186046512,2903.933,"16.63","47.61","43.7",15,9774.28571428571,"15.99","48.06","43.65",10,33081.1627906977,"0","9.74","11.23",712,1291
"11-03-2024;08:50:00.000",2141.22771428571,8226.11697674419,2903.937,"0","44.98","44.58",15,9779.57142857143,"0","44.99","44.98",10,33141.8604651163,"0","9.74","11.26",712,1291
"11-03-2024;09:00:00.000",2142.40957142857,8240.30209302326,2903.942,"0","43.71","44.64",15,9784.85714285714,"16.26","42.91","41.28",10,33202.5581395349,"0","9.66","11.26",712,1291
"11-03-2024;09:10:00.000",2143.59142857143,8254.48720930233,2903.946,"16.63","43.17","41.1",15,9790.14285714286,"15.98","44.92","41.09",10,33263.2558139535,"0","9.63","11.26",712,1291
"11-03-2024;09:20:00.000",2144.77328571429,8268.6723255814,2903.95,"16.69","47.29","43.44",15,9795.42857142857,"16.05","47.69","43.51",10,33323.9534883721,"0","9.65","11.28",712,1291
"11-03-2024;09:30:00.000",2145.95514285714,8282.85744186047,2903.954,"0","45.41","45.02",15,9800.71428571429,"0","45.43","45.28",10,33384.6511627907,"0","9.7","11.3",712,1291
"11-03-2024;09:40:00.000",2147.137,8297.04255813954,2903.959,"0","44.04","44.76",15,9806,"16.31","42.79","42.11",10,33445.3488372093,"0","9.72","11.33",712,1291
"11-03-2024;09:50:00.000",2148.31885714286,8311.22767441861,2903.963,"16.58","42.87","41.39",15,9811.28571428571,"16.09","44.51","41.4",10,33506.0465116279,"0","9.71","11.37",712,1291
"11-03-2024;10:00:00.000",2149.50071428571,8325.41279069768,2903.967,"16.72","46.99","43.61",15,9816.57142857143,"16.43","47.9","43.8",10,33566.7441860465,"0","9.78","11.44",712,1291
"11-03-2024;10:10:00.000",2150.68257142857,8339.59790697674,2903.971,"0","45.97","45.95",15,9821.85714285714,"0","45.98","45.99",10,33627.4418604651,"0","9.79","11.51",712,1291
"11-03-2024;10:20:00.000",2151.86442857143,8353.78302325581,2903.975,"0","44.62","45.39",15,9827.14285714286,"0","45.08","44.8",10,33688.1395348837,"0","9.83","11.58",712,1291
"11-03-2024;10:30:00.000",2153.04628571429,8367.96813953488,2903.979,"0","43.37","44.94",15,9832.42857142857,"16.16","43.71","41.54",10,33748.8372093023,"0","9.83","11.65",712,1291
"11-03-2024;10:40:00.000",2154.22814285714,8382.15325581395,2903.983,"16.66","46.32","43.9",15,9837.71428571429,"16.11","47.71","43.97",10,33809.5348837209,"0","9.96","11.71",712,1291
"11-03-2024;10:50:00.000",2155.41,8396.33837209302,2903.987,"0","46.2","46.1",15,9843,"0","46.1","46.04",10,33870.2325581395,"0","10.04","11.8",712,1291
"11-03-2024;11:00:00.000",2156.59185714286,8410.52348837209,2903.992,"0","44.9","45.69",15,9848.28571428571,"0","45.23","44.83",10,33930.9302325581,"0","10.1","11.87",712,1291
"11-03-2024;11:10:00.000",2157.77371428571,8424.70860465116,2903.996,"16.88","43.34","41.52",15,9853.57142857143,"0","44.18","41.76",10,33991.6279069767,"0","10.31","12",712,1291
"11-03-2024;11:20:00.000",2158.95557142857,8438.89372093023,2904,"16.63","46.36","42.55",15,9858.85714285714,"15.94","44.62","42.54",10,34052.3255813954,"0","10.82","12.13",712,1291
"11-03-2024;11:30:00.000",2160.13742857143,8453.0788372093,2904.004,"16.69","47.74","46.51",15,9864.14285714286,"12.42","46.48","46.49",10,34113.023255814,"0","11.28","12.3",712,1291
"11-03-2024;11:40:00.000",2161.31928571429,8467.26395348837,2904.008,"0","44.93","45.22",15,9869.42857142857,"0","45.67","45.48",10,34173.7209302326,"0","11.36","12.55",712,1291
"11-03-2024;11:50:00.000",2162.50114285714,8481.44906976744,2904.012,"0","43.73","45.05",15,9874.71428571429,"0","44.59","43.19",10,34234.4186046512,"0","11.44","12.77",712,1291
"11-03-2024;12:00:00.000",2163.683,8495.63418604651,2904.017,"0","42.74","44.57",15,9880,"16.29","44.17","41.9",10,34295.1162790698,"0","11.5","12.98",712,1291
"11-03-2024;12:10:00.000",2164.86485714286,8509.81930232558,2904.021,"16.73","46.56","43.94",15,9885.28571428571,"15.98","47.56","44.05",10,34355.8139534884,"0","12.09","13.12",712,1291
"11-03-2024;12:20:00.000",2166.04671428571,8524.00441860465,2904.025,"0","46.21","46.16",15,9890.57142857143,"0","46.23","46.21",10,34416.511627907,"0","12.6","13.25",712,1291
"11-03-2024;12:30:00.000",2167.22857142857,8538.18953488372,2904.029,"0","44.78","45.79",15,9895.85714285714,"0","45.04","44.66",10,34477.2093023256,"0","12.75","13.4",712,1291
"11-03-2024;12:40:00.000",2168.41042857143,8552.37465116279,2904.034,"0","43.51","45.33",15,9901.14285714286,"0","43.81","41.26",10,34537.9069767442,"0","12.69","13.56",712,1291
"11-03-2024;12:50:00.000",2169.59228571429,8566.55976744186,2904.038,"16.88","44.34","42.17",15,9906.42857142857,"0","42.89","39.27",10,34598.6046511628,"0","12.39","13.68",712,1291
"11-03-2024;13:00:00.000",2170.77414285714,8580.74488372093,2904.042,"16.64","47.77","44.34",15,9911.71428571429,"16.05","47.08","44.51",10,34659.3023255814,"0","11.75","13.75",712,1291
"11-03-2024;13:10:00.000",2171.956,8594.93,2904.046,"0.01","46.7","46.61",15,9917,"0.01","46.56","46.51",10,34720,"0","11.75","13.85",712,1291
"11-03-2024;13:20:00.000",2171.956,8594.93,2904.051,"0","45.19","46.02",15,9917,"0","45.48","45.22",10,34720,"0","11.46","13.91",712,1291
"11-03-2024;13:30:00.000",2171.956,8594.93,2904.055,"0","43.72","45.44",15,9917,"0","44.03","42.43",10,34720,"0","11.45","13.92",712,1291
"11-03-2024;13:40:00.000",2171.956,8594.93,2904.059,"0","42.6","44.9",15,9917,"0","42.86","40.1",10,34720,"0","11.54","13.91",712,1291
"11-03-2024;13:50:00.000",2172.075,8594.93,2904.063,"16.97","43.19","42.14",15,9917,"0","42.06","38.43",10,34720,"0","11.7","13.91",712,1291
"11-03-2024;14:00:00.000",2173.48433333333,8604.21,2904.067,"16.59","45.22","42.87",15,9923.33333333333,"16.12","44.47","42.8",10,34756.6666666667,"0","11.94","13.89",712,1291
"11-03-2024;14:10:00.000",2174.89366666667,8613.49,2904.071,"16.68","47.98","45.48",15,9929.66666666667,"15.9","47.93","45.52",10,34793.3333333333,"0","12.51","13.88",712,1291
"11-03-2024;14:20:00.000",2176.303,8622.77,2904.076,"0","46.22","46",15,9936,"0","46.5","46.43",10,34830,"0","12.5","13.89",712,1291
"11-03-2024;14:30:00.000",2176.303,8622.77,2904.08,"0","44.77","45.96",15,9936,"0","45.03","44.46",10,34830,"0","12.44","13.88",712,1291
"11-03-2024;14:40:00.000",2176.303,8622.77,2904.084,"0","43.5","45.41",15,9936,"0","43.83","42.06",10,34830,"0","12.72","13.9",712,1291
"11-03-2024;14:50:00.000",2176.303,8622.77,2904.088,"0","42.62","44.92",15,9936,"0","42.99","40.15",10,34830,"0","12.58","13.94",712,1291
"11-03-2024;15:00:00.000",2176.303,8622.77,2904.092,"0","41.89","44.37",15,9936,"0","42","38.63",10,34830,"0","13.09","13.95",712,1291
"11-03-2024;15:10:00.000",2176.402,8635.61666666667,2904.096,"16.52","43.52","42.6",15,9936,"16.04","45.56","42.62",10,34886.6666666667,"0","13.72","13.99",712,1291
"11-03-2024;15:20:00.000",2177.616,8648.46333333333,2904.1,"16.69","48.04","45.23",15,9941,"15.88","48.03","45.35",10,34943.3333333333,"0","13.92","14.07",712,1291
"11-03-2024;15:30:00.000",2178.83,8661.31,2904.104,"0","46.19","46.01",15,9946,"0","46.37","46.3",10,35000,"0","14.3","14.15",712,1291
"11-03-2024;15:40:00.000",2178.83,8661.31,2904.108,"0","44.77","45.82",15,9946,"0","45.07","44.5",10,35000,"0","14.53","14.34",712,1291
"11-03-2024;15:50:00.000",2178.83,8661.31,2904.113,"0","43.39","45.27",15,9946,"0","43.66","40.31",10,35000,"0","14.41","14.53",712,1291
"11-03-2024;16:00:00.000",2178.83,8661.31,2904.117,"0","42.58","44.8",15,9946,"0","42.7","38.02",10,35000,"0","14.09","14.67",712,1291
"11-03-2024;16:10:00.000",2178.83,8661.31,2904.121,"0","41.82","44.26",15,9946,"0","41.68","36.19",10,35000,"0","13.67","14.76",712,1291
"11-03-2024;16:20:00.000",2178.859,8677.61333333333,2904.126,"16.62","41.61","41.88",15,9946,"16.02","44.79","41.88",10,35070,"0","13.89","14.81",712,1291
"11-03-2024;16:30:00.000",2179.664875,8693.91666666667,2904.13,"16.66","47.66","44.67",15,9949.5,"16.1","48.56","44.76",10,35140,"0","14.06","14.86",712,1291
"11-03-2024;16:40:00.000",2180.47075,8710.22,2904.134,"0","46.21","46.12",15,9953,"0","46.46","46.35",10,35210,"0","13.75","14.87",712,1291
"11-03-2024;16:50:00.000",2181.276625,8710.22,2904.138,"0","44.74","46.03",15,9956.5,"0","45.2","44.24",10,35210,"0","13.53","14.9",712,1291
"11-03-2024;17:00:00.000",2182.0825,8710.22,2904.142,"0","43.54","45.51",15,9960,"0","43.98","41.92",10,35210,"0","13.15","14.9",712,1291
"11-03-2024;17:10:00.000",2182.888375,8710.22,2904.146,"0","42.43","44.93",15,9963.5,"0","42.8","39.71",10,35210,"0","12.98","14.85",712,1291
"11-03-2024;17:20:00.000",2183.69425,8710.22,2904.15,"16.91","45.09","42.58",15,9967,"0","42.11","38.18",10,35210,"0","12.88","14.69",712,1291
"11-03-2024;17:30:00.000",2184.500125,8717.555,2904.155,"16.67","49.05","45.65",15,9970.5,"15.96","47.63","45.61",10,35240,"0","12.79","14.59",712,1291
"11-03-2024;17:40:00.000",2185.306,8724.89,2904.159,"0","45.82","45.86",15,9974,"0","46.33","46.38",10,35270,"0","12.85","14.43",712,1291
"11-03-2024;17:50:00.000",2185.306,8724.89,2904.163,"0","44.4","45.58",15,9974,"0","44.89","43.59",10,35270,"0","12.89","14.3",712,1291
"11-03-2024;18:00:00.000",2185.306,8724.89,2904.167,"0","43.29","45.08",15,9974,"0","43.74","41.45",10,35270,"0","12.9","14.23",712,1291
"11-03-2024;18:10:00.000",2185.306,8724.89,2904.171,"0","42.36","44.55",15,9974,"0","42.71","39.57",10,35270,"0","12.89","14.14",712,1291
"11-03-2024;18:20:00.000",2185.306,8724.89,2904.176,"0","41.56","44",15,9974,"0","41.91","37.9",10,35270,"0","12.92","14.09",712,1291
"11-03-2024;18:30:00.000",2187.2385,8732.4795,2904.18,"16.83","45.84","42.87",15,9978.11111111111,"16","44.05","42.83",10,35270,"0","12.81","14.04",712,1291
"11-03-2024;18:40:00.000",2189.171,8740.069,2904.184,"16.59","50.01","46.5",15,9982.22222222222,"16.06","48.71","46.57",10,35330,"0","12.75","13.96",712,1291
"11-03-2024;18:50:00.000",2189.424,8740.569,2904.188,"0","45.77","45.95",15,9986.33333333333,"0","46.12","46.36",10,35330,"0","12.77","13.89",712,1291
"11-03-2024;19:00:00.000",2189.424,8740.569,2904.192,"0","44.48","45.79",15,9990.44444444445,"0","44.81","43.76",10,35330,"0","12.73","13.82",712,1291
"11-03-2024;19:10:00.000",2189.424,8740.569,2904.196,"0","43.31","45.26",15,9994.55555555555,"0","43.66","41.69",10,35330,"0","12.73","13.78",712,1291
"11-03-2024;19:20:00.000",2189.424,8740.569,2904.2,"0","42.42","44.77",15,9998.66666666667,"0","42.87","40.02",10,35330,"0","12.73","13.72",712,1291
"11-03-2024;19:30:00.000",2191.2625,8740.569,2904.205,"16.8","45.43","42.64",15,10002.7777777778,"15.84","42.25","42.21",10,35330,"0","12.6","13.69",712,1291
"11-03-2024;19:40:00.000",2193.101,8748.3295,2904.209,"16.74","49.64","46.06",15,10006.8888888889,"16.05","48.34","46.09",10,35365,"0","12.5","13.6",712,1291
"11-03-2024;19:50:00.000",2193.525,8756.09,2904.213,"0","45.65","45.62",15,10011,"0","46.21","46.22",10,35400,"0","12.55","13.55",712,1291
"11-03-2024;20:00:00.000",2193.525,8756.09,2904.217,"0","44.28","45.49",15,10011,"0","44.82","43.83",10,35400,"0","12.54","13.47",712,1291
"11-03-2024;20:10:00.000",2193.525,8756.09,2904.221,"0","43.18","45.05",15,10011,"0","43.85","41.91",10,35400,"0","12.52","13.42",712,1291
"11-03-2024;20:20:00.000",2193.525,8756.09,2904.226,"0","42.36","44.55",15,10011,"0","42.89","40.11",10,35400,"0","12.5","13.36",712,1291
"11-03-2024;20:30:00.000",2193.525,8756.09,2904.23,"0","41.51","44.04",15,10011,"0","42.18","38.83",10,35400,"0","12.44","13.3",712,1291
"11-03-2024;20:40:00.000",2193.525,8756.09,2904.234,"0","40.89","43.57",15,10011,"0","41.47","37.76",10,35400,"0","12.39","13.26",712,1291
"11-03-2024;20:50:00.000",2193.525,8756.09,2904.238,"0","40.26","43.04",15,10011,"0","40.8","36.71",10,35400,"0","12.34","13.2",712,1291
"11-03-2024;21:00:00.000",2193.525,8756.09,2904.243,"0","39.57","42.52",15,10011,"0","40.25","35.83",10,35400,"0","12.32","13.16",712,1291
"11-03-2024;21:10:00.000",2193.525,8756.09,2904.247,"0","38.97","42.04",15,10011,"0","39.63","34.97",10,35400,"0","12.27","13.08",712,1291
"11-03-2024;21:20:00.000",2193.525,8756.09,2904.251,"0","38.28","41.49",15,10011,"0","38.98","34.21",10,35400,"0","12.22","13.04",712,1291
"11-03-2024;21:30:00.000",2193.525,8756.09,2904.255,"0","37.75","40.84",15,10011,"0","38.51","33.49",10,35400,"0","12.19","12.99",712,1291
"11-03-2024;21:40:00.000",2193.525,8756.09,2904.26,"0","37.24","40.33",15,10011,"0","37.89","32.72",10,35400,"0","12.14","12.95",712,1291
"11-03-2024;21:50:00.000",2193.525,8756.09,2904.264,"0","36.6","39.8",15,10011,"0","37.28","31.98",10,35400,"0","12.11","12.89",712,1291
"11-03-2024;22:00:00.000",2193.525,8756.09,2904.268,"0","35.98","39.32",15,10011,"0","36.78","31.4",10,35400,"0","12.05","12.83",712,1291
"11-03-2024;22:10:00.000",2193.525,8756.09,2904.272,"0","35.43","38.72",15,10011,"0","36.19","30.71",10,35400,"0","12","12.79",712,1291
"11-03-2024;22:20:00.000",2193.525,8756.09,2904.276,"0","34.84","38.26",15,10011,"0","35.65","30.1",10,35400,"0","11.97","12.74",712,1291
"11-03-2024;22:30:00.000",2193.525,8756.09,2904.281,"0","34.38","37.74",15,10011,"0","35.04","29.38",10,35400,"0","11.93","12.66",712,1291
"11-03-2024;22:40:00.000",2193.525,8756.09,2904.285,"0","33.72","37.17",15,10011,"0","34.53","28.79",10,35400,"0","11.88","12.63",712,1291
"11-03-2024;22:50:00.000",2193.525,8756.09,2904.289,"0","33.21","36.71",15,10011,"0","34.16","28.2",10,35400,"0","11.82","12.57",712,1291
"11-03-2024;23:00:00.000",2193.525,8756.09,2904.293,"0","32.77","36.15",15,10011,"0","33.46","27.58",10,35400,"0","11.79","12.52",712,1291
"11-03-2024;23:10:00.000",2193.525,8756.09,2904.297,"0","32.19","35.6",15,10011,"0","33.05","27.04",10,35400,"0","11.73","12.46",712,1291
"11-03-2024;23:20:00.000",2193.525,8756.09,2904.302,"0","31.69","35.1",15,10011,"0","32.54","26.47",10,35400,"0","11.71","12.41",712,1291
"11-03-2024;23:30:00.000",2193.525,8756.09,2904.306,"0","31.16","34.56",15,10011,"0","31.99","25.93",10,35400,"0","11.65","12.36",712,1291
"11-03-2024;23:40:00.000",2193.525,8756.09,2904.31,"0","30.67","34.02",15,10011,"0","31.61","25.37",10,35400,"0","11.6","12.31",712,1291
"11-03-2024;23:50:00.000",2193.525,8756.09,2904.314,"0","30.2","33.51",15,10011,"0","31.03","24.84",10,35400,"0","11.58","12.28",712,1291
"12-03-2024;00:00:00.000",2193.525,8756.09,2904.318,"0","29.67","32.97",15,10011,"0","30.61","24.38",10,35400,"0","11.53","12.22",712,1291
"12-03-2024;00:00:01.000",2193.525,8756.09,2904.32,"undefined","undefined","undefined",15,10011,"undefined","undefined","undefined",10,35400,"undefined","undefined","undefined",712,1291
"12-03-2024;00:10:00.000",2193.525,8756.09,2904.322,"0","29.25","32.51",15,10011,"0","30.16","23.87",10,35400,"0","11.48","12.2",712,1291
"12-03-2024;00:20:00.000",2193.525,8756.09,2904.326,"0","28.88","32.02",15,10011,"0","29.69","23.43",10,35400,"0","11.39","12.15",712,1291
"12-03-2024;00:30:00.000",2193.525,8756.09,2904.331,"0","28.35","31.46",15,10011,"0","29.3","22.93",10,35400,"0","11.32","12.11",712,1291
"12-03-2024;00:40:00.000",2193.525,8756.09,2904.335,"0","27.97","31",15,10011,"0","28.95","22.49",10,35400,"0","11.24","12.09",712,1291
"12-03-2024;00:50:00.000",2193.525,8756.09,2904.339,"0","27.47","30.5",15,10011,"0","28.38","22.01",10,35400,"0","11.16","12.03",712,1291
"12-03-2024;01:00:00.000",2193.525,8756.09,2904.343,"0","27.04","30",15,10011,"0","27.99","21.59",10,35400,"0","11.1","12.01",712,1291
"12-03-2024;01:10:00.000",2193.525,8756.09,2904.347,"0","26.59","29.57",15,10011,"0","27.53","21.15",10,35400,"0","11.06","11.96",712,1291
"12-03-2024;01:20:00.000",2193.525,8756.09,2904.352,"0","26.11","29.08",15,10011,"0","27.21","20.71",10,35400,"0","11.05","11.93",712,1291
"12-03-2024;01:30:00.000",2193.525,8756.09,2904.356,"17.04","29.8","32.28",15,10011,"0","26.72","20.33",10,35400,"0","11","11.86",712,1291
